compas_screening_date,sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_offense_date,c_arrest_date,c_days_from_compas,c_charge_degree,is_recid,num_r_cases,r_days_from_arrest,r_offense_date,r_jail_in,r_jail_out,num_vr_cases,vr_offense_date,v_decile_score,v_screening_date,screening_date
502,Male,32,1,0,1,0,0,0,-1.0,501.0,502.0,9688.0,,1.0,M,0,,,,,,,,1,502,502
107,Male,21,1,0,3,0,0,1,-1.0,106.0,106.0,9293.0,,1.0,F,0,,,,,,,,5,107,107
343,Male,31,0,0,2,0,0,0,-1.0,342.0,350.0,9529.0,,1.0,M,0,,,,,,,,2,343,343
672,Male,33,1,0,7,0,0,3,0.0,672.0,672.0,9858.0,,1.0,F,1,,0.0,756.0,755.0,825.0,,,4,672,672
434,Female,35,0,0,1,0,0,1,-1.0,433.0,433.0,,6109.0,1.0,F,0,,,,,,,,1,434,434
518,Male,25,1,0,7,0,0,4,-60.0,458.0,500.0,9645.0,,60.0,F,0,,,,,,,,5,518,518
717,Male,30,0,0,1,0,0,3,0.0,717.0,717.0,9903.0,,1.0,F,0,,,,,,,,3,717,717
95,Male,55,1,0,3,0,0,3,0.0,95.0,95.0,9281.0,,1.0,M,0,,,,,,,,1,95,95
321,Male,50,0,0,5,0,0,9,-1.0,320.0,348.0,9507.0,,1.0,M,1,,0.0,748.0,747.0,747.0,,,6,321,321
190,Male,28,0,0,3,0,0,0,-2.0,188.0,188.0,9375.0,,2.0,M,0,,,,,,,,3,190,190
389,Male,44,1,0,1,0,0,0,-1.0,388.0,389.0,9575.0,,1.0,M,1,,0.0,1093.0,1092.0,1092.0,,1068.0,1,389,389
273,Female,48,1,0,1,0,0,2,-66.0,207.0,239.0,9393.0,,67.0,F,0,,,,,,,,1,273,273
475,Male,19,0,2,10,1,1,3,22.0,497.0,497.0,9639.0,,23.0,F,1,,,654.0,,,,,10,475,475
14,Male,23,0,0,7,0,0,2,-1.0,13.0,57.0,9200.0,,1.0,M,0,,,,,,,,9,14,14
362,Male,24,0,0,8,0,1,3,0.0,362.0,361.0,9548.0,,1.0,F,1,,0.0,653.0,652.0,714.0,,,7,362,362
39,Male,50,1,0,3,0,0,2,0.0,39.0,39.0,9225.0,,1.0,F,0,,,,,,,,6,39,39
510,Female,27,1,0,5,0,0,13,-1.0,509.0,517.0,9696.0,,1.0,F,0,,,,,,,,2,510,510
493,Male,23,0,2,10,0,1,4,85.0,578.0,656.0,,5909.0,260.0,F,0,,,,,,,,9,493,493
504,Male,31,0,0,2,0,0,1,-1.0,503.0,503.0,,6179.0,1.0,F,0,,,,,,,,2,504,504
115,Male,31,0,0,4,0,0,0,0.0,115.0,136.0,9301.0,,1.0,M,0,,,,,,,,3,115,115
653,Female,28,1,0,4,0,0,0,-1.0,652.0,652.0,9839.0,,1.0,F,1,,,1086.0,,,,,3,653,653
323,Male,42,1,0,1,0,0,0,-1.0,322.0,322.0,9509.0,,1.0,F,0,,,,,,,,1,323,323
228,Male,36,1,0,6,0,0,2,-1.0,227.0,283.0,9414.0,,1.0,M,0,,,,,,,,2,228,228
421,Male,21,0,0,9,0,0,0,0.0,421.0,517.0,9607.0,,1.0,M,1,,101.0,704.0,804.0,804.0,,,6,421,421
441,Male,29,0,0,10,0,0,5,,,,,5474.0,643.0,F,0,,,,,,,,9,441,441
18,Male,48,1,0,1,0,0,1,,,,8708.0,,497.0,F,0,,,,,,,,1,18,18
610,Male,54,1,0,4,0,0,5,0.0,610.0,609.0,9797.0,,0.0,F,0,,,,,,,,1,610,610
256,Male,21,1,0,8,0,0,0,0.0,256.0,255.0,9442.0,,1.0,F,1,,0.0,318.0,317.0,317.0,,,5,256,256
58,Male,24,0,0,4,0,0,0,-1.0,57.0,57.0,9244.0,,1.0,M,1,,0.0,257.0,256.0,256.0,,,4,58,58
45,Male,31,1,0,5,0,0,3,-1.0,44.0,45.0,9231.0,,1.0,F,1,,,178.0,,,,,3,45,45
6,Male,23,0,0,3,0,0,0,0.0,6.0,7.0,9193.0,,0.0,M,0,,,,,,,,5,6,6
330,Male,27,1,0,9,0,0,0,0.0,330.0,329.0,9517.0,,0.0,F,1,,,546.0,,,,,8,330,330
679,Male,36,0,0,7,1,0,7,-1.0,678.0,679.0,9865.0,,1.0,F,0,,,,,,,,5,679,679
700,Male,24,1,0,8,0,0,10,0.0,700.0,714.0,9887.0,,0.0,F,0,,,,,,,,5,700,700
600,Male,20,0,0,3,0,1,0,-1.0,599.0,599.0,9786.0,,1.0,F,0,,,,,,,,6,600,600
342,Male,32,0,0,2,0,0,0,0.0,342.0,341.0,9529.0,,0.0,M,0,,,,,,,,2,342,342
197,Male,75,1,0,4,0,0,1,-35.0,162.0,191.0,9348.0,,36.0,F,1,,1.0,848.0,848.0,847.0,,,1,197,197
80,Male,28,0,0,5,0,0,7,-1.0,79.0,156.0,,5756.0,0.0,F,1,,0.0,455.0,454.0,598.0,,,3,80,80
118,Male,67,1,0,1,0,0,0,-1.0,117.0,117.0,9304.0,,1.0,M,0,,,,,,,,1,118,118
569,Male,30,1,0,4,0,0,0,-1.0,568.0,568.0,9755.0,,1.0,M,0,,,,,,,,3,569,569
573,Female,36,0,0,5,1,0,5,-1.0,572.0,572.0,9759.0,,1.0,F,0,,,,,,,,2,573,573
351,Female,32,0,0,7,0,0,11,0.0,351.0,350.0,9538.0,,0.0,F,0,,,,,,,,4,351,351
309,Male,44,0,0,4,0,0,7,0.0,309.0,309.0,,5984.0,1.0,F,0,,,,,,,,3,309,309
78,Male,25,0,0,4,0,0,1,-24.0,54.0,54.0,,5730.0,24.0,F,1,,,118.0,,,,,5,78,78
480,Male,38,0,0,10,0,0,18,,,,,5292.0,864.0,F,0,,,,,,,,8,480,480
268,Female,30,0,0,8,0,0,15,0.0,268.0,268.0,9454.0,,1.0,M,1,,0.0,717.0,716.0,715.0,,,4,268,268
285,Male,28,1,0,4,1,0,9,-1.0,284.0,284.0,9471.0,,1.0,M,0,,,,,,,,3,285,285
641,Male,58,0,0,6,0,0,17,-1.0,640.0,713.0,9827.0,,1.0,F,0,,,,,,,,5,641,641
141,Female,32,0,0,8,0,0,5,-1.0,140.0,317.0,,5816.0,1.0,F,0,,,,,,,,3,141,141
325,Male,27,0,0,6,0,0,0,0.0,325.0,327.0,,6001.0,0.0,F,1,,0.0,343.0,342.0,341.0,,,6,325,325
478,Male,26,0,0,3,0,0,0,-1.0,477.0,478.0,9664.0,,1.0,F,0,,,,,,,,3,478,478
355,Male,54,0,0,5,0,0,26,-1.0,354.0,743.0,9541.0,,1.0,F,0,,,,,,,,9,355,355
640,Female,23,1,0,3,0,1,0,-1.0,639.0,639.0,9826.0,,1.0,M,0,,,,,,,,3,640,640
602,Male,42,0,0,4,0,0,0,-1.0,601.0,601.0,9788.0,,1.0,F,0,,,,,,,,3,602,602
574,Female,39,0,0,3,0,0,0,-1.0,573.0,573.0,9759.0,,2.0,F,0,,,,,,,,3,574,574
428,Male,36,0,0,4,0,0,4,-215.0,213.0,212.0,9400.0,,215.0,F,0,,,,,,,,2,428,428
19,Male,36,0,0,2,0,0,8,-1.0,18.0,19.0,,5694.0,1.0,M,0,,,,,,,,2,19,19
141,Female,25,1,0,4,0,0,0,0.0,141.0,142.0,9327.0,,1.0,M,0,,,,,,,,4,141,141
618,Female,33,0,0,4,0,0,1,-1.0,617.0,617.0,9804.0,,1.0,F,0,,,,,,,,2,618,618
515,Male,26,1,0,2,0,0,1,-1.0,514.0,514.0,9701.0,,1.0,M,0,,,,,,,,2,515,515
384,Male,31,1,0,5,0,0,5,-1.0,383.0,383.0,9570.0,,1.0,F,1,,0.0,458.0,457.0,458.0,,,2,384,384
346,Male,30,1,0,1,0,0,0,0.0,346.0,345.0,9533.0,,0.0,M,1,,,368.0,,,,,2,346,346
294,Male,33,0,0,2,0,0,4,-9.0,285.0,292.0,,5961.0,9.0,F,0,,,,,,,,2,294,294
287,Male,38,0,0,1,0,0,0,0.0,287.0,286.0,9474.0,,0.0,M,0,,,,,,,,1,287,287
64,Male,26,0,0,3,0,0,1,0.0,64.0,63.0,9251.0,,0.0,M,1,,,441.0,,,,,3,64,64
714,Male,25,0,0,9,0,0,9,-1.0,713.0,713.0,9900.0,,1.0,F,0,,,,,,,,8,714,714
92,Male,52,0,0,3,0,0,5,-1.0,91.0,97.0,9278.0,,1.0,F,1,,,528.0,,,,503.0,1,92,92
493,Female,31,1,0,1,0,0,0,0.0,493.0,492.0,9680.0,,0.0,M,0,,,,,,,,1,493,493
688,Female,22,1,0,7,0,0,2,-1.0,687.0,688.0,9874.0,,1.0,M,1,,116.0,915.0,1030.0,1030.0,,,6,688,688
420,Male,50,1,0,1,0,0,0,-1.0,419.0,419.0,9606.0,,1.0,F,0,,,,,,,,1,420,420
133,Male,37,0,0,1,0,0,4,135.0,268.0,268.0,9319.0,,1.0,F,0,,,,,,,,1,133,133
365,Male,58,1,0,1,0,0,1,-1.0,364.0,364.0,9551.0,,1.0,F,1,,0.0,1002.0,1001.0,1000.0,,977.0,1,365,365
679,Female,28,0,0,2,0,0,0,-1.0,678.0,678.0,9865.0,,1.0,M,0,,,,,,,,2,679,679
66,Male,34,1,0,4,0,0,3,-1.0,65.0,65.0,9252.0,,1.0,M,1,,0.0,155.0,154.0,318.0,,,3,66,66
382,Male,32,1,0,1,0,0,1,0.0,382.0,381.0,9569.0,,0.0,F,1,,0.0,503.0,502.0,526.0,,,1,382,382
576,Female,43,1,0,1,0,0,1,-27.0,549.0,550.0,9736.0,,27.0,M,0,,,,,,,,1,576,576
430,Male,29,0,0,1,0,0,0,-1.0,429.0,430.0,9616.0,,1.0,M,1,,,874.0,,,,,2,430,430
250,Male,27,0,0,1,0,0,0,0.0,250.0,250.0,9437.0,,0.0,M,0,,,,,,,,2,250,250
230,Male,39,1,0,3,0,0,5,-21.0,209.0,227.0,9396.0,,21.0,F,0,,,,,,,,2,230,230
363,Male,24,0,0,3,0,0,0,-1.0,362.0,362.0,9549.0,,1.0,F,0,,,,,,,,4,363,363
33,Male,38,0,1,7,0,0,8,-1.0,32.0,33.0,9218.0,,2.0,M,0,,,,,,,,6,33,33
335,Male,52,1,0,2,0,0,7,-23.0,312.0,312.0,9499.0,,23.0,F,0,,,,,,,,1,335,335
565,Female,23,0,0,6,0,0,0,0.0,565.0,564.0,9752.0,,0.0,F,0,,,,,,,,5,565,565
303,Male,56,0,0,2,0,0,3,-27.0,276.0,276.0,9463.0,,27.0,M,1,,,571.0,,,,,1,303,303
715,Male,48,1,0,1,0,0,0,-1.0,714.0,714.0,9901.0,,1.0,M,0,,,,,,,,1,715,715
16,Male,46,1,0,6,0,0,7,0.0,16.0,51.0,9203.0,,0.0,F,1,,758.0,355.0,1112.0,1195.0,,,7,16,16
722,Male,57,1,0,1,0,0,0,-1.0,721.0,722.0,9908.0,,1.0,F,0,,,,,,,,2,722,722
339,Male,38,1,0,1,0,0,5,-11.0,328.0,330.0,9515.0,,11.0,F,1,,0.0,383.0,382.0,425.0,,,2,339,339
104,Male,47,1,0,5,0,0,3,0.0,104.0,166.0,9291.0,,0.0,M,0,,,,,,,,1,104,104
105,Male,32,1,0,1,0,0,0,-7.0,98.0,98.0,9285.0,,7.0,F,0,,,,,,,,2,105,105
95,Male,34,0,0,7,1,0,27,-1.0,94.0,94.0,9281.0,,1.0,M,0,,,,,,,,3,95,95
329,Male,42,0,0,6,0,0,5,-1.0,328.0,330.0,9515.0,,1.0,F,0,,,,,,,,6,329,329
522,Female,35,0,0,1,0,0,0,-1.0,521.0,522.0,9708.0,,1.0,M,1,,,1072.0,,,,,1,522,522
430,Male,20,1,0,10,0,0,0,-1.0,429.0,435.0,9616.0,,1.0,F,1,,1.0,741.0,741.0,759.0,,,10,430,430
702,Female,32,1,0,10,0,0,2,-1.0,701.0,733.0,9888.0,,1.0,F,1,,,1089.0,,,,,4,702,702
98,Male,21,1,0,5,0,1,0,-1.0,97.0,97.0,9284.0,,1.0,M,0,,,,,,,,7,98,98
548,Male,24,0,0,2,0,0,0,0.0,548.0,548.0,9735.0,,0.0,M,1,,,1040.0,,,,,3,548,548
79,Male,24,0,0,9,0,0,1,-1.0,78.0,201.0,9265.0,,1.0,M,1,,,84.0,,,,,9,79,79
161,Male,55,0,0,1,0,0,2,-32.0,129.0,156.0,9316.0,,32.0,F,0,,,,,,,,1,161,161
51,Male,23,0,0,7,0,0,4,-1.0,50.0,50.0,9237.0,,1.0,F,0,,,,,,,,5,51,51
475,Female,30,1,0,4,0,0,5,-1.0,474.0,474.0,9661.0,,1.0,M,0,,,,,,,,3,475,475
255,Male,26,0,0,3,0,0,0,-1.0,254.0,254.0,9441.0,,1.0,M,1,,0.0,651.0,650.0,650.0,,,4,255,255
468,Female,27,0,0,2,0,0,0,-1.0,467.0,467.0,9654.0,,1.0,F,0,,,,,,,,2,468,468
249,Male,52,1,0,2,0,0,8,0.0,249.0,287.0,,5925.0,0.0,F,0,,,,,,,,1,249,249
478,Male,26,0,0,4,0,0,1,-1.0,477.0,478.0,,6153.0,1.0,F,0,,,,,,,,5,478,478
587,Male,32,1,0,1,0,0,0,0.0,587.0,586.0,9774.0,,0.0,M,0,,,,,,,,1,587,587
221,Male,27,0,0,2,0,0,1,-1.0,220.0,221.0,9407.0,,1.0,M,0,,,,,,,,4,221,221
361,Female,27,1,0,5,0,0,0,0.0,361.0,361.0,9548.0,,0.0,M,0,,,,,,,,3,361,361
427,Male,56,1,0,1,0,0,0,-1.0,426.0,426.0,9613.0,,1.0,F,0,,,,,,,,1,427,427
653,Male,52,1,0,9,0,0,16,-4.0,649.0,659.0,9835.0,,5.0,F,1,,0.0,665.0,664.0,689.0,,,4,653,653
52,Male,37,0,0,1,0,0,3,-1.0,51.0,51.0,9238.0,,1.0,F,1,,0.0,417.0,416.0,416.0,,,1,52,52
191,Male,45,0,0,1,0,0,0,-6.0,185.0,184.0,9372.0,,6.0,M,0,,,,,,,,1,191,191
323,Male,23,0,0,2,0,0,1,-39.0,284.0,322.0,9471.0,,39.0,M,0,,,,,,,,4,323,323
406,Female,36,1,0,6,0,0,3,-27.0,379.0,405.0,,6055.0,27.0,F,1,,0.0,879.0,878.0,920.0,,,7,406,406
349,Female,29,0,0,2,0,0,0,-3.0,346.0,346.0,9533.0,,3.0,F,0,,,,,,,,2,349,349
49,Male,21,0,0,3,0,0,0,-5.0,44.0,44.0,,5720.0,5.0,F,0,,,,,,,,6,49,49
377,Male,20,0,0,2,2,1,3,-1.0,376.0,376.0,9563.0,,1.0,M,1,,0.0,443.0,442.0,442.0,,,4,377,377
642,Male,51,0,0,1,0,0,0,-1.0,641.0,641.0,9828.0,,1.0,M,0,,,,,,,,1,642,642
727,Female,53,1,0,8,0,0,4,-62.0,665.0,719.0,,6351.0,52.0,F,0,,,,,,,,1,727,727
239,Male,69,0,0,6,0,0,3,,,,,5600.0,315.0,F,0,,,,,,,,1,239,239
562,Male,28,0,0,4,0,0,0,-1.0,561.0,561.0,9748.0,,1.0,F,0,,,,,,,,3,562,562
237,Male,27,0,0,8,1,0,11,-1.0,236.0,240.0,9423.0,,1.0,F,0,,,,,,,,6,237,237
95,Male,28,0,1,8,0,1,11,0.0,95.0,94.0,9281.0,,1.0,F,1,,0.0,540.0,539.0,539.0,,,6,95,95
89,Male,38,0,0,1,0,0,4,-1.0,88.0,88.0,9275.0,,1.0,M,1,,,826.0,,,,,1,89,89
50,Male,30,0,0,1,0,0,0,-1.0,49.0,49.0,9236.0,,1.0,F,0,,,,,,,,2,50,50
582,Female,19,0,0,9,0,0,1,-1.0,581.0,1014.0,9768.0,,1.0,F,1,,,595.0,,,,570.0,7,582,582
516,Male,65,1,0,4,0,0,0,-1.0,515.0,515.0,9702.0,,1.0,M,0,,,,,,,,1,516,516
254,Female,37,1,0,1,0,0,1,-1.0,253.0,253.0,9440.0,,1.0,F,0,,,,,,,,1,254,254
89,Male,34,0,0,1,0,0,0,-1.0,88.0,89.0,9275.0,,1.0,M,1,,,154.0,,,,129.0,1,89,89
693,Male,37,1,0,8,0,0,7,-1.0,692.0,761.0,9879.0,,1.0,F,1,,,803.0,,,,,6,693,693
263,Male,21,0,0,8,0,1,1,-1.0,262.0,262.0,9449.0,,1.0,F,0,,,,,,,,7,263,263
48,Male,21,0,0,9,0,0,0,-1.0,47.0,53.0,9234.0,,1.0,F,1,,0.0,292.0,291.0,346.0,,,8,48,48
364,Female,38,1,0,4,0,0,3,-1.0,363.0,363.0,,6039.0,1.0,F,0,,,,,,,,2,364,364
422,Male,47,0,0,4,0,0,1,0.0,422.0,422.0,9608.0,,1.0,M,0,,,,,,,,5,422,422
662,Female,26,0,0,3,0,0,0,-1.0,661.0,661.0,,6337.0,1.0,F,0,,,,,,,,3,662,662
68,Male,56,1,0,2,0,0,3,-1.0,67.0,257.0,9254.0,,1.0,F,0,,,,,,,,2,68,68
301,Male,27,0,0,7,0,0,2,-1.0,300.0,545.0,9487.0,,1.0,F,1,,1.0,948.0,948.0,958.0,,,7,301,301
622,Male,44,0,0,2,0,0,0,-1.0,621.0,621.0,9808.0,,1.0,F,0,,,,,,,,1,622,622
497,Male,32,1,0,2,0,0,1,-1.0,496.0,496.0,9683.0,,1.0,M,0,,,,,,,,2,497,497
53,Male,23,0,0,8,0,0,0,-1.0,52.0,52.0,9239.0,,1.0,M,0,,,,,,,,8,53,53
198,Male,57,1,0,1,0,0,0,-2.0,196.0,197.0,9383.0,,2.0,F,0,,,,,,,,1,198,198
394,Male,25,0,0,7,1,0,9,-17.0,377.0,389.0,,6064.0,6.0,F,0,,,,,,,,4,394,394
486,Male,38,0,0,5,0,0,8,-1.0,485.0,486.0,9672.0,,1.0,F,0,,,,,,,,3,486,486
44,Female,23,0,0,10,0,0,2,16.0,60.0,175.0,9211.0,,20.0,F,1,,0.0,185.0,184.0,280.0,,160.0,9,44,44
682,Male,32,0,0,10,0,0,8,0.0,682.0,683.0,,6357.0,1.0,F,1,,0.0,737.0,736.0,736.0,,,5,682,682
290,Female,36,0,0,5,0,0,2,-2.0,288.0,288.0,9475.0,,2.0,M,0,,,,,,,,3,290,290
402,Male,41,0,0,5,0,0,5,-1.0,401.0,401.0,8583.0,,1006.0,M,0,,,,,,,,6,402,402
127,Male,31,0,0,3,0,0,2,-69.0,58.0,107.0,9245.0,,69.0,F,0,,,,,,,,2,127,127
542,Male,36,0,0,1,0,0,2,-2.0,540.0,541.0,,6217.0,1.0,F,0,,,,,,,,1,542,542
651,Male,62,0,0,6,0,0,1,-1.0,650.0,712.0,,6326.0,1.0,F,0,,,,,,,,1,651,651
364,Female,41,1,0,6,0,0,7,25.0,389.0,785.0,,5959.0,81.0,F,0,,,,,,,,2,364,364
143,Female,39,0,0,1,0,0,0,-1.0,142.0,142.0,9329.0,,1.0,F,0,,,,,,,,1,143,143
240,Male,21,0,0,6,0,0,1,-1.0,239.0,240.0,,5915.0,1.0,F,1,,,492.0,,,,969.0,6,240,240
619,Male,43,1,0,4,0,0,8,35.0,654.0,715.0,9371.0,,435.0,F,1,,0.0,652.0,651.0,712.0,,,6,619,619
595,Male,22,0,0,4,0,0,0,0.0,595.0,594.0,9781.0,,1.0,F,0,,,,,,,,6,595,595
9,Male,28,0,0,9,0,0,9,-1.0,8.0,316.0,9195.0,,1.0,F,0,,,,,,,,8,9,9
118,Male,31,0,0,4,0,0,2,-1.0,117.0,118.0,9304.0,,1.0,M,0,,,,,,,,6,118,118
34,Male,37,1,0,1,0,0,0,-2.0,32.0,32.0,9219.0,,2.0,M,0,,,,,,,,2,34,34
37,Male,27,0,0,2,0,0,0,-1.0,36.0,37.0,9223.0,,1.0,F,0,,,,,,,,4,37,37
582,Male,49,0,0,7,0,0,15,-137.0,445.0,461.0,9632.0,,137.0,M,0,,,,,,,,2,582,582
539,Male,22,0,0,4,0,0,2,-22.0,517.0,532.0,9703.0,,23.0,F,1,,,1087.0,,,,,4,539,539
266,Male,49,0,0,5,0,0,0,-1.0,265.0,265.0,9452.0,,1.0,F,0,,,,,,,,4,266,266
490,Male,28,1,0,8,0,0,5,-1.0,489.0,489.0,9676.0,,1.0,F,0,,,,,,,,4,490,490
325,Male,59,1,0,1,0,0,2,-19.0,306.0,324.0,9493.0,,19.0,F,0,,,,,,,,1,325,325
711,Female,33,0,0,9,0,0,0,-1.0,710.0,738.0,9897.0,,1.0,F,1,,0.0,991.0,990.0,1027.0,,,7,711,711
350,Male,39,1,0,10,0,0,21,-216.0,134.0,327.0,9321.0,,216.0,F,0,,,,,,,,10,350,350
136,Female,43,0,0,3,0,0,2,-1.0,135.0,136.0,9322.0,,1.0,F,0,,,,,,,,1,136,136
446,Male,25,1,0,4,0,0,5,-1.0,445.0,546.0,9632.0,,1.0,F,1,,0.0,704.0,703.0,789.0,,,5,446,446
680,Male,36,0,3,10,0,2,19,90.0,770.0,852.0,,6197.0,159.0,M,1,,1.0,767.0,767.0,849.0,,,6,680,680
408,Male,23,0,0,5,0,0,3,-1.0,407.0,410.0,9594.0,,1.0,F,1,,,542.0,,,,,5,408,408
210,Female,43,1,0,2,0,0,3,9.0,219.0,219.0,9387.0,,10.0,M,1,,0.0,217.0,216.0,216.0,,216.0,1,210,210
685,Male,56,1,0,1,0,0,9,-24.0,661.0,680.0,9848.0,,24.0,M,1,,0.0,786.0,785.0,836.0,,,1,685,685
640,Female,20,0,0,8,0,0,1,-1.0,639.0,642.0,9826.0,,1.0,F,1,,,941.0,,,,,6,640,640
63,Male,50,0,0,5,0,0,2,-28.0,35.0,35.0,9244.0,,6.0,O,1,,,715.0,,,,,1,63,63
720,Male,24,0,0,8,0,0,2,-49.0,671.0,673.0,,6347.0,49.0,M,1,,,1008.0,,,,,4,720,720
121,Female,54,1,0,2,0,0,1,-4.0,117.0,119.0,9304.0,,4.0,M,0,,,,,,,,1,121,121
539,Male,20,0,0,10,0,0,1,-1.0,538.0,539.0,9725.0,,1.0,F,1,,0.0,687.0,686.0,701.0,,,8,539,539
308,Male,36,0,0,4,0,0,3,-1.0,307.0,352.0,9494.0,,1.0,M,1,,0.0,521.0,520.0,776.0,,496.0,3,308,308
678,Female,36,0,0,6,0,0,3,0.0,678.0,677.0,9864.0,,1.0,F,1,,,687.0,,,,,4,678,678
123,Male,56,0,0,4,0,0,0,-1.0,122.0,123.0,9309.0,,1.0,M,0,,,,,,,,1,123,123
507,Male,25,0,0,9,0,0,28,-55.0,452.0,452.0,9641.0,,53.0,M,1,,,510.0,,,,,8,507,507
148,Male,25,0,1,9,0,0,2,-1.0,147.0,147.0,9334.0,,1.0,F,1,,1.0,1155.0,1155.0,1154.0,,,7,148,148
310,Female,42,1,0,3,0,0,1,-1.0,309.0,329.0,9496.0,,1.0,F,1,,,458.0,,,,,1,310,310
16,Male,34,0,0,10,2,0,9,,,,9123.0,,80.0,M,1,,,47.0,,,,290.0,9,16,16
403,Male,48,0,0,6,0,0,4,-1.0,402.0,402.0,9589.0,,1.0,F,0,,,,,,,,3,403,403
341,Male,34,0,1,10,0,0,21,-1.0,340.0,345.0,9527.0,,1.0,M,1,,0.0,443.0,442.0,676.0,,418.0,10,341,341
103,Male,28,1,0,2,0,0,0,-1.0,102.0,102.0,9289.0,,1.0,F,0,,,,,,,,2,103,103
320,Male,32,1,0,3,0,0,1,-1.0,319.0,319.0,9506.0,,1.0,F,0,,,,,,,,2,320,320
532,Male,55,1,0,3,0,0,2,-1.0,531.0,598.0,9718.0,,1.0,F,0,,,,,,,,1,532,532
434,Female,31,1,0,1,0,0,2,-1.0,433.0,434.0,9620.0,,1.0,F,0,,,,,,,,1,434,434
717,Female,29,0,0,2,0,0,0,-1.0,716.0,716.0,9903.0,,1.0,M,0,,,,,,,,2,717,717
630,Female,24,0,0,9,0,0,4,-1.0,629.0,634.0,9816.0,,1.0,F,1,,0.0,652.0,651.0,685.0,,,8,630,630
71,Female,25,1,0,4,0,0,0,0.0,71.0,70.0,9257.0,,1.0,F,1,,0.0,307.0,306.0,345.0,,,4,71,71
380,Female,32,1,0,2,0,1,4,-1.0,379.0,378.0,9566.0,,1.0,F,0,,,,,,,,1,380,380
115,Male,37,0,0,9,0,0,20,0.0,115.0,150.0,9302.0,,0.0,F,1,,1.0,278.0,278.0,335.0,,,5,115,115
315,Male,20,1,0,10,0,0,0,-1.0,314.0,453.0,9501.0,,1.0,F,0,,,,,,,,9,315,315
228,Male,24,0,0,3,0,0,1,-1.0,227.0,228.0,9414.0,,1.0,F,1,,51.0,228.0,278.0,278.0,,,4,228,228
438,Male,48,0,0,1,0,0,0,0.0,438.0,438.0,9624.0,,1.0,M,0,,,,,,,,1,438,438
176,Male,25,0,1,9,2,0,9,43.0,219.0,268.0,,5832.0,20.0,F,1,,0.0,217.0,216.0,265.0,,982.0,9,176,176
349,Male,35,0,0,2,0,0,1,0.0,349.0,348.0,9536.0,,0.0,F,0,,,,,,,,1,349,349
465,Male,57,0,0,4,0,0,3,-1.0,464.0,465.0,,6140.0,1.0,F,0,,,,,,,,1,465,465
251,Male,21,0,0,4,0,0,1,-1.0,250.0,250.0,9437.0,,1.0,F,1,,,302.0,,,,,6,251,251
102,Female,21,0,0,10,0,0,0,-1.0,101.0,133.0,9288.0,,1.0,F,1,,0.0,291.0,290.0,290.0,,,9,102,102
479,Male,21,0,0,5,1,0,1,-1.0,478.0,479.0,9665.0,,1.0,F,0,,,,,,,,7,479,479
379,Male,39,0,0,9,1,0,15,-1.0,378.0,378.0,9565.0,,1.0,F,0,,,,,,,,2,379,379
521,Male,22,0,0,2,0,0,0,-1.0,520.0,520.0,9707.0,,1.0,F,0,,,,,,,,3,521,521
474,Male,25,0,0,1,0,0,0,,,,9660.0,,1.0,F,0,,,,,,,,2,474,474
522,Male,32,0,0,7,0,0,0,-1.0,521.0,521.0,9708.0,,1.0,F,0,,,,,,,,5,522,522
508,Male,44,1,0,1,0,0,0,-1.0,507.0,507.0,9694.0,,1.0,M,0,,,,,,,,1,508,508
632,Female,27,1,0,2,0,0,0,-1.0,631.0,632.0,9818.0,,1.0,F,1,,0.0,749.0,748.0,781.0,,,2,632,632
449,Male,22,0,0,2,0,0,0,-1.0,448.0,448.0,9635.0,,1.0,F,0,,,,,,,,4,449,449
94,Male,28,0,0,5,0,0,4,0.0,94.0,93.0,9280.0,,1.0,F,0,,,,,,,,5,94,94
128,Male,26,0,0,2,0,0,0,-1.0,127.0,127.0,9314.0,,1.0,M,0,,,,,,,,3,128,128
547,Male,23,0,0,2,0,0,0,-1.0,546.0,546.0,9733.0,,1.0,M,1,,146.0,566.0,711.0,794.0,,,3,547,547
100,Male,34,1,0,2,0,0,0,-1.0,99.0,99.0,9286.0,,1.0,F,0,,,,,,,,1,100,100
556,Male,34,0,0,7,0,0,14,-11.0,545.0,555.0,,6221.0,11.0,F,0,,,,,,,,4,556,556
11,Male,22,0,0,9,0,0,3,-1.0,10.0,43.0,9197.0,,1.0,F,0,,,,,,,,9,11,11
489,Male,56,0,0,6,0,0,17,-25.0,464.0,484.0,9651.0,,25.0,M,0,,,,,,,,6,489,489
657,Male,40,0,0,1,0,0,1,-1.0,656.0,656.0,9843.0,,1.0,M,0,,,,,,,,1,657,657
138,Male,30,0,0,5,0,0,5,-1.0,137.0,198.0,9324.0,,1.0,F,1,,0.0,313.0,312.0,496.0,,,4,138,138
426,Male,44,1,0,2,0,0,5,0.0,426.0,432.0,,6102.0,0.0,F,0,,,,,,,,1,426,426
328,Male,57,1,0,2,0,0,1,-1.0,327.0,343.0,9514.0,,1.0,F,0,,,,,,,,1,328,328
108,Male,22,0,0,8,0,1,0,-1.0,107.0,111.0,9294.0,,1.0,F,1,,,156.0,,,,,9,108,108
