pipe,dp,eo,eqOdds,accu,precision,recall,f1,roc_auc,dpr,gen,dp_acc_ratio,seed
"woe_enc,mean_imp,over_samp,no_sel,min_max_scale",0.10490286771507862,0.05394869340671393,0.11983090214606554,0.26,0.2551020408163265,0.27,0.26262626262626265,0.26,0.7999823617602964,19,"(9, 1)",55393
"onehot_enc,mean_imp,quant_scale,over_samp,no_sel",0.11645081703604071,0.05484601042881787,0.16300832553214514,0.2707142857142857,0.26431718061674003,0.28428571428571425,0.2744388124547429,0.2707142857142857,0.7775999426145355,19,"(9, 1)",55393
"woe_enc,mean_imp,over_samp,no_sel,quant_scale",0.11271970397779829,0.036949520932412105,0.13077804333236306,0.255,0.2436472346786248,0.27714285714285714,0.26077428780131484,0.255,0.7810815666546893,19,"(9, 1)",55393
"onehot_enc,mean_imp,min_max_scale,over_samp,no_sel",0.12008363524601612,0.03895352894844417,0.15586822596235334,0.2621428571428571,0.2555066079295154,0.2757142857142857,0.26574945691527885,0.2621428571428571,0.7714303441796152,19,"(9, 1)",55393
"onehot_enc,median_imp,over_samp,no_sel,min_max_scale",0.12827430509204935,0.07889410662120264,0.17945077233630397,0.25071428571428567,0.242245199409158,0.2671428571428571,0.2549019607843137,0.25071428571428567,0.7555333383917056,19,"(9, 1)",55393
"onehot_enc,median_imp,over_samp,no_sel,quant_scale",0.13061254831995245,0.0718451829031197,0.17684628446734088,0.2621428571428571,0.2547864506627393,0.27714285714285714,0.2661348803480783,0.2621428571428571,0.7524131614176002,19,"(9, 1)",55393
"target_enc,mean_imp,no_sel,quant_scale,under_samp",0.18582775919732442,0.1288888888888889,0.2647743781054699,0.29333333333333333,0.28321678321678323,0.31666666666666665,0.3003412969283277,0.29333333333333333,0.6517822169996083,19,"(9, 1)",55393
"onehot_enc,median_imp,over_samp,min_max_scale,no_sel",0.09768119188977259,0.05387890208277252,0.11842250939073443,0.26428571428571423,0.2566371681415929,0.28,0.2685050798258346,0.26428571428571423,0.8106303273793366,19,"(9, 1)",55393
"onehot_enc,mean_imp,quant_scale,over_samp,no_sel",0.11399605039913219,0.075713616287301,0.1490111718643271,0.27928571428571425,0.272459499263623,0.29428571428571426,0.28353879622915157,0.27928571428571425,0.7817392693577591,20,"(9, 1)",55393
"woe_enc,mean_imp,over_samp,no_sel,quant_scale",0.05327302124854616,0.021884565150200874,0.0604197847199032,0.28,0.27419354838709675,0.2928571428571428,0.2836468885672937,0.28,0.8942196888144884,20,"(9, 1)",55393
"onehot_enc,median_imp,over_samp,min_max_scale,no_sel",0.10537321235204067,0.0808981146372347,0.13113813451318748,0.24857142857142855,0.23964497041420119,0.2657142857142857,0.25290697674418605,0.24857142857142855,0.7961350912046233,20,"(9, 1)",55393
"onehot_enc,mean_imp,min_max_scale,over_samp,no_sel",0.12628062206108082,0.07585319893518383,0.16356234341587417,0.2578571428571429,0.2496307237813885,0.27428571428571424,0.2621641249092229,0.2578571428571428,0.7594533089889128,20,"(9, 1)",55393
"onehot_enc,median_imp,over_samp,no_sel,min_max_scale",0.10220350982128462,0.06783716687105557,0.1331705002043889,0.275,0.2727272727272727,0.28,0.27638190954773867,0.2749999999999999,0.8064049285021974,20,"(9, 1)",55393
"target_enc,mean_imp,over_samp,quant_scale,no_sel",0.1268051871500147,0.06894385786498372,0.15881517195778722,0.2628571428571429,0.26217765042979946,0.26428571428571423,0.2632331902718169,0.2628571428571429,0.7654354640861388,20,"(9, 1)",55393
"onehot_enc,mean_imp,over_samp,no_sel,min_max_scale",0.09009009009009011,0.08780745570743481,0.11373248114619719,0.2471428571428571,0.2318181818181818,0.2757142857142857,0.25441176470588234,0.24714285714285722,0.8198198198198198,20,"(9, 1)",55393
"woe_enc,mean_imp,over_samp,no_sel,min_max_scale",0.10580398552333059,0.06790695819499698,0.13501806930610813,0.25857142857142856,0.2529239766081871,0.27,0.2615606936416184,0.25857142857142856,0.7975645518918534,20,"(9, 1)",55393
"onehot_enc,median_imp,over_samp,no_sel,quant_scale",0.10563107529827415,0.06196472547084217,0.14539523921622047,0.2528571428571429,0.2470760233918129,0.26428571428571423,0.2557803468208093,0.2528571428571428,0.7976108597285068,20,"(9, 1)",55393
"woe_enc,median_imp,over_samp,no_sel,min_max_scale",0.1553185271770895,0.08290212265326677,0.19890174418794365,0.25071428571428567,0.24375917767988253,0.26428571428571423,0.25416364952932646,0.25071428571428567,0.7117288135593219,20,"(9, 1)",55393
"woe_enc,most_freq_imp,over_samp,norm_scale,no_sel",0.3508771929824561,0.572139303482587,0.8623353819139596,0.44499999999999995,0.42345924453280315,0.5857142857142856,0.5178719866999169,0.44499999999999995,-1.0,0,"(10, 0)",55393
"loo_enc,median_imp,min_max_scale,no_sel,over_samp",0.1222479185938945,0.07495588191307992,0.15039867164158394,0.24642857142857144,0.23935389133627016,0.26,0.24981897175959444,0.24642857142857144,0.7678524374176549,0,"(10, 0)",55393
"onehot_enc,most_freq_imp,over_samp,no_scale,k_best_sel",0.17640585451744245,0.1732818871573994,0.2695184044438168,0.28428571428571425,0.270516717325228,0.3142857142857143,0.29307805596465386,0.28428571428571425,0.6665106360846726,0,"(10, 0)",55393
"target_enc,mean_imp,quant_scale,under_samp,no_sel",0.11350777934936357,0.05423344665695323,0.1547185804289884,0.28833333333333333,0.2904290429042904,0.2833333333333333,0.28689883913764525,0.2883333333333332,0.7906066536203522,0,"(10, 0)",55393
"woe_enc,mean_imp,no_sel,quant_scale,under_samp",0.11911176831789871,0.1031746031746032,0.18531111309342735,0.30833333333333335,0.30508474576271183,0.31666666666666665,0.31092436974789917,0.30833333333333335,0.7757567178616085,0,"(10, 0)",55393
"target_enc,median_imp,no_sel,max_abs_scale,under_samp",0.1602427066398699,0.08458268068919222,0.22570377200001407,0.2766666666666666,0.2751677852348994,0.28,0.2775919732441473,0.2766666666666666,0.7074139865370233,0,"(10, 0)",55393
"count_enc,most_freq_imp,no_scale,over_samp,k_best_sel",0.2518789989848283,0.23899540374280903,0.451284622159836,0.3321428571428572,0.3338048090523338,0.3271428571428572,0.3304904051172708,0.3321428571428572,0.5706711116402746,0,"(10, 0)",55393
"woe_enc,most_freq_imp,under_samp,norm_scale,no_sel",0.33163265306122447,0.6091954022988506,0.8935990720236213,0.45666666666666667,0.4392523364485982,0.6,0.5330739299610895,0.45666666666666667,-1.0,0,"(10, 0)",55393
"target_enc,median_imp,quant_scale,over_samp,no_sel",0.13879167157565964,0.09285237140948563,0.18481041336752757,0.2528571428571429,0.24558823529411766,0.2671428571428571,0.25652173913043474,0.2528571428571428,0.7388268945700512,0,"(10, 0)",55393
"onehot_enc,median_imp,no_sel,quant_scale,no_samp",0.11949509116409529,0.08685031755052393,0.20140913401625232,0.254,0.21262886597938147,0.1271428571428571,0.17208672086720866,0.33857142857142863,0.8530274279799898,0,"(10, 0)",55393
"onehot_enc,median_imp,over_samp,no_scale,k_best_sel",0.10793379144257004,0.07951225834754083,0.16609234492762745,0.2964285714285714,0.2857142857142857,0.3214285714285714,0.30402930402930395,0.2964285714285714,0.7878847166128634,1,"(10, 0)",55393
"loo_enc,most_freq_imp,min_max_scale,no_sel,over_samp",0.1311855794322383,0.04503534432048176,0.1529664624383571,0.245,0.2363367799113737,0.26142857142857145,0.24909222948438625,0.2450000000000001,0.7512273463205724,1,"(10, 0)",55393
"onehot_enc,mean_imp,quant_scale,under_samp,no_sel",0.1190644574661548,0.07463169823538934,0.16858433765130748,0.29166666666666663,0.2866894197952219,0.30333333333333334,0.29510961214165254,0.29166666666666663,0.7741688224585609,1,"(10, 0)",55393
"target_enc,median_imp,no_sel,quant_scale,no_samp",0.11561477325853198,0.07897386813427851,0.19223579233813073,0.241,0.2068965517241379,0.11285714285714288,0.16250842886041805,0.3264285714285715,0.8588067370825008,1,"(10, 0)",55393
"count_enc,most_freq_imp,over_samp,no_scale,k_best_sel",0.22230070094710608,0.21411978185226177,0.39045906756654747,0.3235714285714286,0.324822695035461,0.31999999999999995,0.32241992882562276,0.3235714285714285,0.6137270389047533,1,"(10, 0)",55393
"woe_enc,most_freq_imp,norm_scale,under_samp,no_sel",0.35978835978835977,0.525,0.8002293577981652,0.44666666666666666,0.42660550458715596,0.5833333333333333,0.5173745173745175,0.44666666666666666,-1.0,1,"(10, 0)",55393
"woe_enc,mean_imp,no_sel,quant_scale,under_samp",0.12835926449787843,0.08968755059090175,0.17840458791257904,0.2616666666666667,0.26860841423948223,0.2466666666666667,0.25779967159277517,0.2616666666666666,0.7695238095238094,1,"(10, 0)",55393
"count_enc,most_freq_imp,no_scale,over_samp,k_best_sel",0.19406512605042014,0.1562129233591561,0.3408211581590953,0.34285714285714286,0.34636871508379885,0.3314285714285714,0.3389830508474576,0.34285714285714286,0.6616300366300366,1,"(10, 0)",55393
"target_enc,median_imp,no_sel,max_abs_scale,under_samp",0.1424090891914701,0.1457975986277873,0.22010472192861824,0.28,0.2785234899328859,0.2833333333333333,0.28093645484949825,0.2799999999999999,0.7379412650951487,1,"(10, 0)",55393
"target_enc,mean_imp,quant_scale,under_samp,no_sel",0.11274509803921567,0.0959413691632891,0.14013177216055123,0.2733333333333333,0.2702702702702703,0.28,0.27516778523489926,0.2733333333333333,0.7870370370370371,1,"(10, 0)",55393
"onehot_enc,mean_imp,quant_scale,under_samp,no_sel",0.11096034976631985,0.07748016401299324,0.1687909858584229,0.32333333333333336,0.31338028169014087,0.35,0.3321917808219178,0.32333333333333325,0.782409460458241,2,"(10, 0)",55393
"target_enc,median_imp,no_sel,quant_scale,no_samp",0.11561477325853198,0.07897386813427851,0.19223579233813073,0.241,0.2068965517241379,0.11285714285714288,0.16250842886041805,0.3264285714285715,0.8588067370825008,2,"(10, 0)",55393
"target_enc,mean_imp,quant_scale,under_samp,no_sel",0.09628139679953157,0.04166666666666663,0.11073818787325673,0.28833333333333333,0.281786941580756,0.30333333333333334,0.2927241962774958,0.2883333333333332,0.8133974833456697,2,"(10, 0)",55393
"onehot_enc,median_imp,no_sel,max_abs_scale,under_samp",0.13018637956426798,0.07195622435020521,0.1933837664992037,0.32166666666666666,0.3161512027491409,0.33666666666666667,0.326565143824027,0.32166666666666666,0.7530108873687252,2,"(10, 0)",55393
"count_enc,most_freq_imp,over_samp,no_scale,k_best_sel",0.22702636373949747,0.19221527632379187,0.3943619668425754,0.3321428571428572,0.33748271092669435,0.3157142857142857,0.3267744202389319,0.3321428571428572,0.6157701289948433,2,"(10, 0)",55393
"woe_enc,mean_imp,no_sel,quant_scale,under_samp",0.07204338524304693,0.026803802399875343,0.09193661377410078,0.2866666666666666,0.28378378378378377,0.29333333333333333,0.28859060402684555,0.28666666666666674,0.8608093819090646,2,"(10, 0)",55393
"onehot_enc,median_imp,over_samp,no_scale,k_best_sel",0.17327956078533296,0.1743187868273861,0.2780983476381969,0.2907142857142857,0.28296296296296297,0.3085714285714286,0.29600000000000004,0.2907142857142858,0.6783412877547855,2,"(10, 0)",55393
"loo_enc,most_freq_imp,min_max_scale,no_sel,over_samp",0.11664695308789153,0.06196472547084217,0.14964632701296315,0.255,0.2503639010189228,0.26428571428571423,0.2573900504686373,0.2550000000000001,0.7793039647577092,2,"(10, 0)",55393
"target_enc,median_imp,no_sel,max_abs_scale,under_samp",0.09565807327001358,0.019010596943394242,0.1208406560240417,0.2783333333333333,0.273037542662116,0.29000000000000004,0.281618887015177,0.2783333333333333,0.8160069595476294,2,"(10, 0)",55393
"count_enc,most_freq_imp,no_scale,over_samp,k_best_sel",0.15464045072138266,0.17618321219553534,0.27593155353618964,0.33499999999999996,0.33755274261603374,0.3271428571428572,0.33238837703756197,0.3350000000000001,0.7218779953443789,2,"(10, 0)",55393
"target_enc,mean_imp,quant_scale,under_samp,no_sel",0.16721620348563349,0.14285714285714285,0.255158406126272,0.2816666666666666,0.2779661016949152,0.29000000000000004,0.28403361344537803,0.28166666666666673,0.6934369602763386,3,"(10, 0)",55393
"woe_enc,mean_imp,no_sel,quant_scale,under_samp",0.12123661345726411,0.07042253521126757,0.16961077672142655,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.7753229732259876,3,"(10, 0)",55393
"target_enc,median_imp,no_sel,quant_scale,no_samp",0.11561477325853198,0.07897386813427851,0.19223579233813073,0.241,0.2068965517241379,0.11285714285714288,0.16250842886041805,0.3264285714285715,0.8588067370825008,3,"(10, 0)",55393
"onehot_enc,median_imp,no_sel,max_abs_scale,under_samp",0.16973039215686275,0.10160457498195546,0.25060308595750663,0.28,0.27083333333333337,0.30000000000000004,0.2857142857142858,0.28,0.6823394495412843,3,"(10, 0)",55393
"loo_enc,most_freq_imp,min_max_scale,no_sel,over_samp",0.10686777621517912,0.05802650076271945,0.1283327143429336,0.2478571428571429,0.24308588064046577,0.2571428571428571,0.25018024513338144,0.2478571428571429,0.79658568148982,3,"(10, 0)",55393
"ordinal_enc,mean_imp,quant_scale,no_samp,no_sel",0.11009817671809263,0.06197469565997667,0.2157284782624071,0.273,0.23478260869565215,0.12,0.1813953488372092,0.375,0.868794918936988,3,"(10, 0)",55393
"target_enc,median_imp,no_sel,max_abs_scale,under_samp",0.18363010279189446,0.20362497202953678,0.2792770206389801,0.2583333333333333,0.2542372881355932,0.2666666666666667,0.26050420168067223,0.2583333333333333,0.6662012798138452,3,"(10, 0)",55393
"onehot_enc,mean_imp,quant_scale,under_samp,no_sel",0.10113154172560118,0.021855269548324452,0.1249822208908481,0.28,0.2785234899328859,0.2833333333333333,0.28093645484949825,0.2799999999999999,0.8090787716955941,3,"(10, 0)",55393
"count_enc,most_freq_imp,no_scale,no_samp,k_best_sel",0.07372604020570361,0.038275556087298976,0.15124928201073434,0.28900000000000003,0.26297577854671284,0.08714285714285719,0.18442884492661138,0.4235714285714286,0.9171482610066197,3,"(10, 0)",55393
"count_enc,most_freq_imp,no_scale,over_samp,k_best_sel",0.15191701680672265,0.16422895542328436,0.26235123514193914,0.3464285714285714,0.35253772290809327,0.32571428571428573,0.33939818054583637,0.3464285714285714,0.7331642066420665,3,"(10, 0)",55393
"count_enc,most_freq_imp,no_scale,no_samp,k_best_sel",0.07372604020570361,0.038275556087298976,0.15124928201073434,0.28900000000000003,0.26297577854671284,0.08714285714285719,0.18442884492661138,0.4235714285714286,0.9171482610066197,4,"(10, 0)",55393
"ordinal_enc,mean_imp,quant_scale,no_samp,no_sel",0.11009817671809263,0.06197469565997667,0.2157284782624071,0.273,0.23478260869565215,0.12,0.1813953488372092,0.375,0.868794918936988,4,"(10, 0)",55393
"woe_enc,mean_imp,k_best_sel,quant_scale,under_samp",0.08903620346119623,0.06507936507936513,0.11320847790899191,0.2683333333333333,0.264406779661017,0.2766666666666666,0.2705882352941176,0.2683333333333333,0.8291697723065087,4,"(10, 0)",55393
"count_enc,most_freq_imp,no_scale,no_samp,no_sel",0.06647966339410938,0.02825551600713866,0.141229241930574,0.29400000000000004,0.26450116009280744,0.0942857142857143,0.18822023047375158,0.42714285714285716,0.9246782138884475,4,"(10, 0)",55393
"target_enc,most_freq_imp,no_sel,quant_scale,no_samp",0.11528751753155686,0.07600275177220112,0.19450027807029413,0.24,0.20737913486005088,0.10999999999999999,0.16150740242261097,0.32666666666666666,0.8597030209933435,4,"(10, 0)",55393
"count_enc,median_imp,no_scale,no_samp,k_best_sel",0.05970079476390833,0.035304439725221584,0.10898713341848255,0.28500000000000003,0.26066897347174167,0.0842857142857143,0.18187619655392484,0.41880952380952374,0.9325801172060609,4,"(10, 0)",55393
"target_enc,median_imp,no_sel,quant_scale,no_samp",0.11561477325853198,0.07897386813427851,0.19223579233813073,0.241,0.2068965517241379,0.11285714285714288,0.16250842886041805,0.3264285714285715,0.8588067370825008,4,"(10, 0)",55393
"loo_enc,most_freq_imp,min_max_scale,no_sel,over_samp",0.10938725215637957,0.08891414670136294,0.14009472505609546,0.25,0.24489795918367352,0.26,0.2525252525252526,0.25,0.7917688452926751,4,"(10, 0)",55393
"onehot_enc,mean_imp,quant_scale,under_samp,no_sel",0.1195097681097354,0.07397084048027447,0.17704975877606194,0.30666666666666664,0.3092105263157895,0.30000000000000004,0.304635761589404,0.30666666666666664,0.781079833871712,4,"(10, 0)",55393
"ordinal_enc,mean_imp,no_samp,no_sel,quant_scale",0.11009817671809263,0.06197469565997667,0.2157284782624071,0.273,0.23478260869565215,0.12,0.1813953488372092,0.375,0.868794918936988,4,"(10, 0)",55393
"loo_enc,most_freq_imp,min_max_scale,no_sel,over_samp",0.05231451520803987,0.04406823597443646,0.0486896040824209,0.245,0.23865300146412882,0.2571428571428571,0.24801156905278376,0.245,0.8962321138671802,5,"(10, 0)",55393
"target_enc,most_freq_imp,no_sel,quant_scale,no_samp",0.11528751753155686,0.07600275177220112,0.19450027807029413,0.24,0.20737913486005088,0.10999999999999999,0.16150740242261097,0.32666666666666666,0.8597030209933435,5,"(10, 0)",55393
"loo_enc,most_freq_imp,no_sel,min_max_scale,over_samp",0.1132917038358609,0.03895352894844417,0.13946024849019348,0.26,0.2522123893805309,0.2757142857142857,0.26415094339622636,0.26,0.78262729995721,5,"(10, 0)",55393
"woe_enc,mean_imp,quant_scale,k_best_sel,under_samp",0.05285581969743741,0.007965686274509776,0.06392418572212971,0.29000000000000004,0.28716216216216217,0.29666666666666663,0.2919463087248323,0.29000000000000004,0.8966433228688724,5,"(10, 0)",55393
"count_enc,median_imp,no_scale,no_samp,k_best_sel",0.05970079476390833,0.035304439725221584,0.10898713341848255,0.28500000000000003,0.26066897347174167,0.0842857142857143,0.18187619655392484,0.41880952380952374,0.9325801172060609,5,"(10, 0)",55393
